epoch,split,targets,loss,roc_auc,accuracy,precision,recall,f1,mse,threshold
1,train,647283,0.6148817853697932,0.6634687031636876,0.6731939507139845,0.6242529225578843,0.28807593633468237,0.39422680412371136,0.21266912523749557,0.5
1,validation,125800,0.619839037363025,0.662756015740411,0.6665182829888712,0.6160949868073878,0.3140551445864156,0.4160356347438753,0.2150726919614118,0.5
2,train,647283,0.6033757531602194,0.6854952957945599,0.6800441228952405,0.6373133427075336,0.3091944738571255,0.41638063676174697,0.207857096760051,0.5
2,validation,125800,0.6119743076985515,0.6784592586985077,0.6722257551669316,0.6227290297642056,0.33855917955615333,0.43864187110300323,0.21168740226173266,0.5
3,train,647283,0.5988608117967018,0.6934765911372325,0.6821174045973708,0.6379994509471162,0.32097163687499214,0.42708217316730895,0.2060365337960689,0.5
3,validation,125800,0.6100587050675966,0.683036122053613,0.6710254372019078,0.6179818050321647,0.34118611297915263,0.43964525082932776,0.2108634599318998,0.5
4,train,647283,0.5961336968825178,0.6980205231749489,0.6832853635890329,0.6377005673102676,0.32884400490505866,0.433925169128814,0.20494405027932794,0.5
4,validation,125800,0.6081505058603939,0.6860922710609332,0.672972972972973,0.6316284010131547,0.3249201412239408,0.42910271710471537,0.21009301805481545,0.5
5,train,647283,0.5943543546727622,0.7009740293235781,0.6839944815482564,0.6390767040859241,0.33070642052089044,0.435863986254106,0.20423271742566407,0.5
5,validation,125800,0.607975835057245,0.686894629412728,0.6742050874403815,0.6210425914376903,0.35577084734364495,0.452386996779926,0.20992256731121006,0.5
6,train,647283,0.5922404744649943,0.7044812331590387,0.6848086540199573,0.6360759740310349,0.34156702394355,0.4444619925716962,0.20334298894116795,0.5
6,validation,125800,0.6061292736556837,0.690608277796785,0.6756359300476947,0.6292962044630936,0.34669216543375925,0.4470792287158363,0.20906824710223887,0.5
7,train,647283,0.5911248586242849,0.7062533545280177,0.6855471254459024,0.6371243288473607,0.3441618501948212,0.44691119166535326,0.2028922675325102,0.5
7,validation,125800,0.6106112923379543,0.6872962071156786,0.6750079491255961,0.6467110449329947,0.31033540685944855,0.41940980999176347,0.2109068019146917,0.5
8,train,647283,0.5901488440828032,0.7076913343138604,0.6864493583177683,0.6385109904915887,0.3470914927365791,0.4497182922927591,0.20248636129731118,0.5
8,validation,125800,0.6056819529487901,0.6921508910482939,0.6760810810810811,0.6186837992707067,0.37439055144586414,0.46648948009269564,0.20895225599007639,0.5
9,train,647283,0.5893431224230424,0.7089732639099698,0.6867815159675135,0.6390122129195791,0.34817964568066057,0.45075543105760346,0.20215510904614153,0.5
9,validation,125800,0.6081173037952005,0.686797291950785,0.6737599364069953,0.6257253756581223,0.34217383994620043,0.44241559676652403,0.21001049336526723,0.5
10,train,647283,0.5886835959249715,0.7097386014181558,0.6874875440881345,0.6407619340220438,0.3491464277194407,0.45200091024349015,0.20189476441367718,0.5
10,validation,125800,0.6069003471395739,0.6910188448943897,0.674697933227345,0.6066544977103148,0.3981170141223941,0.48074507365723057,0.20939551513412577,0.5
11,train,647283,0.5880114462606356,0.71085790610091,0.687668299646368,0.6402150701647346,0.35132691881123473,0.45368686445601625,0.20164542719572506,0.5
11,validation,125800,0.6061053868318022,0.6920236152238548,0.6765103338632751,0.6332443619202351,0.34402320107599194,0.44583645400694494,0.208928784699886,0.5
12,train,647283,0.587765428830282,0.7111731065336576,0.6880236310856302,0.6420978247511367,0.3498662827439869,0.4529365072914889,0.2015168894484264,0.5
12,validation,125800,0.6061629944802847,0.692980541080813,0.6755564387917329,0.6279535745340441,0.34906691324815065,0.4487066927804417,0.20903589862961688,0.5
13,train,647283,0.587469584930173,0.7117495403428538,0.6880050920540166,0.6400487679282718,0.35373759610273836,0.45564986751700176,0.2014051261009275,0.5
13,validation,125800,0.6061250484463521,0.6915553328378867,0.674093799682035,0.623208472102683,0.3499915938130464,0.44824848264631867,0.2090614611861038,0.5
14,train,647283,0.5872229499568289,0.7122030329165211,0.688110146566494,0.6401470454751748,0.3541937832985264,0.45605309033494007,0.201284136360533,0.5
14,validation,125800,0.6060843439284114,0.6913076482407039,0.6772337042925278,0.6347490347490348,0.34549428379287156,0.4474443416253878,0.20898231783759175,0.5
15,train,647283,0.5868159866680644,0.7128158696063198,0.6881611289034317,0.6399468723351269,0.35490526791581045,0.4565915013676208,0.20112947261006442,0.5
15,validation,125800,0.6054348522983788,0.691670591321859,0.6753974562798092,0.6375606375606375,0.32868190988567586,0.4337516466754489,0.20885766907669004,0.5
16,train,647283,0.5867297504700589,0.7129149406601408,0.6885380892129099,0.640399238828759,0.3563407927612718,0.4578934631208153,0.20109749467401222,0.5
16,validation,125800,0.6070468877362523,0.6951258856266601,0.6751589825119236,0.655022841585529,0.29831455951580366,0.4099343007725074,0.20929915794575316,0.5
17,train,647283,0.5864189747488979,0.7135299336349129,0.6891035296771273,0.6411323834410261,0.35837480172597797,0.45975795713242557,0.20093858892432384,0.5
17,validation,125800,0.6067133886844441,0.6917992084219091,0.6761128775834658,0.635227587297821,0.3375714525891056,0.44086124795872156,0.20923955955701537,0.5
18,train,647283,0.5861793213819845,0.7136889881200222,0.6885411790515122,0.639744578277176,0.3576633171086939,0.45881563405991627,0.2008866936275117,0.5
18,validation,125800,0.6045230219891037,0.6962520470412956,0.6762003179650239,0.6362370723945903,0.3361424008069939,0.4398822947032616,0.2082860092658676,0.5
