epoch,split,targets,loss,roc_auc,accuracy,precision,recall,f1,mse,threshold
1,train,53990022,0.5577028647920454,0.730689047777445,0.7151263431602232,0.7332740571773076,0.9024473435950252,0.8091123888387789,0.1886502443515584,0.5
1,validation,14520975,0.5385271229621708,0.7470684949420671,0.7281639834790707,0.7378157783262397,0.9349965198901662,0.8247849275027798,0.18105116615084835,0.5
2,train,53990022,0.5431877252333304,0.7508205576670733,0.7254459907425116,0.7461534858890374,0.8936292654093222,0.8132596722946058,0.18278259293390003,0.5
2,validation,14520975,0.5331463935601226,0.7515455799702323,0.7327916341705705,0.7508821389460596,0.9121166595615263,0.8236832268484282,0.17873750090696655,0.5
3,train,53990022,0.5398313211851125,0.7548937792958673,0.7280461563805253,0.7493977603579622,0.891678782605927,0.814370402780536,0.18141777704216722,0.5
3,validation,14520975,0.5312873595624712,0.7542712165233839,0.7340885167834804,0.7489320608263538,0.9197256006862801,0.8255881423782582,0.17803944672654462,0.5
4,train,53990022,0.5373490659912175,0.7579223077165628,0.7299926456781218,0.7519936229519826,0.889891479113588,0.8151517016274146,0.18039768122042188,0.5
4,validation,14520975,0.5295318987531812,0.7562697781063842,0.7359906617840745,0.7577613349740283,0.9027789351306722,0.8239378272083898,0.1772125894938735,0.5
5,train,53990022,0.5354738539687209,0.7602405544405182,0.7314427284360062,0.7539336744804266,0.8885886747633395,0.8157416244283836,0.17962431068196824,0.5
5,validation,14520975,0.5297946939858991,0.7575770754914868,0.735812850032453,0.7489963145750413,0.9233571727901705,0.8270872452281213,0.17738229822718413,0.5
6,train,53990022,0.5340700403331498,0.761961074578087,0.7324851617952666,0.7552923961655833,0.887757246549847,0.8161850750313882,0.17905304385967233,0.5
6,validation,14520975,0.5272942694749455,0.7592312015241357,0.7377424036609112,0.7590561817815661,0.9035519462247551,0.8250250660870797,0.17628620637543563,0.5
7,train,53990022,0.532949289726165,0.7633401858379548,0.7332712329696772,0.7563002306823069,0.8871798896864668,0.816528714781194,0.1786022436605183,0.5
7,validation,14520975,0.5262387078796503,0.7602704091829113,0.7380174540621411,0.7576130418307496,0.907477184045679,0.825800955542781,0.1759585391296515,0.5
8,train,53990022,0.5320245327935327,0.7644518526953595,0.7337925515199827,0.7570217175450535,0.8866810216841052,0.816737447629602,0.17824189915738767,0.5
8,validation,14520975,0.5254811954388766,0.7612905096381523,0.7385508204511061,0.7594800029988255,0.9043087543783164,0.825590883989157,0.175654417947152,0.5
9,train,53990022,0.5313516692644187,0.765261128471117,0.7342859204613771,0.7575768200917875,0.8865034181414474,0.8169849924573125,0.17797401784661285,0.5
9,validation,14520975,0.5248076239286995,0.7620343712659119,0.7390343967949811,0.7592923752431897,0.9057742650607842,0.8260900512986104,0.17538733030237114,0.5
