epoch,split,targets,loss,roc_auc,accuracy,precision,recall,f1,mse,threshold
1,train,566107,0.6425821238172217,0.6224079559955229,0.6427989761652833,0.5399411006810234,0.2781966295864273,0.3671992840020779,0.22490456150958144,0.5
1,validation,125800,0.6315236509514348,0.646250510351071,0.6543720190779014,0.6411279229711142,0.19590618695359785,0.30010945850235016,0.22015854484259342,0.5
2,train,566107,0.6105629522858435,0.6769112367389044,0.6740315876680557,0.6275956204803531,0.3074056160914962,0.41267628495860825,0.2109123649608585,0.5
2,validation,125800,0.6198364091914484,0.670521512789381,0.6672337042925278,0.594235836627141,0.37914004707464694,0.46292209791645283,0.21496857179934975,0.5
3,train,566107,0.6012027033576169,0.6930087426382282,0.6826695306717635,0.6433492656165427,0.33252249945470236,0.4384348712241753,0.2067832590074315,0.5
3,validation,125800,0.6106665607874647,0.6828774416525335,0.6752702702702703,0.630509788718744,0.3417955615332885,0.4432875890922471,0.2108723693997863,0.5
4,train,566107,0.5942894534389275,0.7039692960651043,0.6883204058596697,0.6495641150319533,0.35472322588599015,0.4588636516981433,0.20378804739362866,0.5
4,validation,125800,0.6067447973548513,0.6904166728679169,0.678235294117647,0.6519674935842601,0.32033876933423,0.42959810608195703,0.2091589017644983,0.5
5,train,566107,0.5899424765419468,0.7102575481909752,0.6925581206379713,0.654727613225056,0.36967860631407246,0.4725445569459134,0.20189937178621506,0.5
5,validation,125800,0.6026852581601454,0.6964947319476598,0.681597774244833,0.6403145849640315,0.3610247141896436,0.4617203983174983,0.20737988293781562,0.5
6,train,566107,0.5861629347764383,0.7156084941070847,0.6956034813206691,0.6546594709028652,0.3871044221267556,0.4865240154113416,0.20026939652060957,0.5
6,validation,125800,0.6074518768501206,0.6995601448113802,0.6766931637519873,0.5860900757273815,0.49445191661062543,0.5363851905890935,0.20959415169863968,0.5
7,train,566107,0.5843987833596175,0.7180318677281198,0.6970731681466578,0.6542088991507846,0.3963365482185363,0.4936233792694126,0.19951371460487774,0.5
7,validation,125800,0.6023017150196817,0.7018811259324359,0.682027027027027,0.6034826278009771,0.46467299932750505,0.525058475713285,0.2072650141399933,0.5
8,train,566107,0.583122708831202,0.7195313726340199,0.6981542358600052,0.6555326674180886,0.3998738702855463,0.49673822447494986,0.19898635020808303,0.5
8,validation,125800,0.5986783902321029,0.7031079058561143,0.6851907790143085,0.6571372317385312,0.3507061197041022,0.45733704216281396,0.2056694585264617,0.5
9,train,566107,0.581027889954953,0.7226663720537015,0.6990268624129361,0.6573035016735654,0.40133431961079974,0.4983733781623442,0.19807678670186432,0.5
9,validation,125800,0.6003956144200031,0.7070754165776352,0.6829491255961844,0.5991398181771357,0.48890383322125086,0.538437503616354,0.2064656661010257,0.5
10,train,566107,0.5808505637674882,0.7225439105797791,0.6998376631979467,0.6572720572428831,0.40594327007880737,0.5019024112843181,0.19802375555627935,0.5
10,validation,125800,0.5971483339040002,0.7075788911929453,0.6852464228934817,0.6115393208221627,0.4601967047747142,0.5251822716807367,0.20507447209492857,0.5
11,train,566107,0.5799376531685314,0.7236923800767779,0.7006343323788612,0.6559866235849696,0.4129847221827079,0.5068656976997948,0.19761902990512395,0.5
11,validation,125800,0.5981942873738338,0.7086742987860545,0.68620826709062,0.6078582639461573,0.48020342972427704,0.536542412679777,0.20547814175509382,0.5
12,train,566107,0.5787248892021298,0.725404346554876,0.701796656815761,0.65967684403057,0.412154921429723,0.5073353236618543,0.1971162199182026,0.5
12,validation,125800,0.5944463039709578,0.7084714655102755,0.6885055643879173,0.6708994708994709,0.3464189643577673,0.4569116057321839,0.20382027757165166,0.5
13,train,566107,0.5774678704423833,0.7267316819485724,0.7026498524130598,0.6608006407543976,0.41467751571879713,0.5095764454984588,0.19661306133471398,0.5
13,validation,125800,0.5970181576038203,0.7109451545674836,0.6854213036565978,0.6030781901477326,0.49243443174176194,0.5421689534695389,0.20509001553067677,0.5
14,train,566107,0.5762130166282826,0.7283491985111741,0.7042078617646488,0.6633306765718754,0.4183096721575768,0.5130682082538501,0.19606260074719045,0.5
14,validation,125800,0.5927392027919167,0.710751976756519,0.6900635930047695,0.6720727214480218,0.3527025891055817,0.4626219747505375,0.20309870862228396,0.5
15,train,566107,0.5759396999702454,0.728488974253459,0.7040895095803443,0.6633330069961668,0.4176600567109543,0.5125799796904688,0.1959605047383871,0.5
15,validation,125800,0.5908543294786649,0.7120593404221727,0.6916136724960255,0.6561600511708895,0.38805060524546064,0.4876857048530868,0.20232043887223997,0.5
16,train,566107,0.5751517772471143,0.7295608543554779,0.7046600730957222,0.6625840823858563,0.42223107343025407,0.5157811205783032,0.19564319943149142,0.5
16,validation,125800,0.5912776394711958,0.7117978048436162,0.6904848966613673,0.6481716302820522,0.39746553463349027,0.4927634407201386,0.2025356776744214,0.5
17,train,566107,0.5739648231246768,0.7310113073704358,0.7055185680445569,0.6650283102021304,0.4221552059328383,0.5164632448487099,0.19512667421327237,0.5
17,validation,125800,0.5983348128398576,0.7136348431380752,0.6820826709062003,0.589627320391101,0.5246721587088097,0.5552565442697329,0.20571744100307973,0.5
18,train,566107,0.5757970812813009,0.7287234317623811,0.7040047199557681,0.6625451107793192,0.41872220167477503,0.5131429467977232,0.19593701223226526,0.5
18,validation,125800,0.5962012378731668,0.7132641167893126,0.6841335453100159,0.5972972972972973,0.5062415938130465,0.5480128307209318,0.2048098743844059,0.5
19,train,566107,0.5739302524169143,0.730824007864294,0.7052694985223642,0.664000655332395,0.4227905962236953,0.5166277011504242,0.1951262066428295,0.5
19,validation,125800,0.5903568487786147,0.7129713438905395,0.6919793322734499,0.6623305038033293,0.37878278412911903,0.48194446301322247,0.20209063525665735,0.5
20,train,566107,0.5732035837104021,0.7318331651210558,0.7060538025496946,0.6644731491271525,0.4261287661099889,0.5192566035228419,0.19486323699572697,0.5
20,validation,125800,0.5948375543710348,0.7124729224343668,0.6880365659777424,0.6979725559090262,0.3089273705447209,0.4282904800058271,0.20397201934172574,0.5
21,train,566107,0.5722979339225602,0.7328704281530932,0.70708011029717,0.6675664019511615,0.42569726971843674,0.5198767726954235,0.19446019876762827,0.5
21,validation,125800,0.5908431931031907,0.713423422286087,0.6914944356120827,0.67326224328594,0.3582506724949563,0.4676560956874794,0.2023538832671105,0.5
22,train,566107,0.5712996646911799,0.734231887820465,0.7078131872596524,0.6683145967628534,0.42818667197739146,0.5219572675015101,0.194067179369177,0.5
22,validation,125800,0.5890918550700754,0.7148281564619409,0.691899841017488,0.6407361337033138,0.4221797242770679,0.5089881804476988,0.20161033535714873,0.5
23,train,566107,0.5712811407640419,0.7341339059611648,0.7073291798193627,0.6676281932445961,0.426911149677089,0.5207997709320924,0.1940475863478123,0.5
23,validation,125800,0.5880160931207606,0.7156497296884702,0.6935214626391097,0.655377731887799,0.40017652992602554,0.49692715197223347,0.20116191282957693,0.5
24,train,566107,0.5715536531828982,0.7338488283139628,0.7073503772255069,0.6672955556048802,0.42766034121406965,0.5212554146330186,0.19419471500214358,0.5
24,validation,125800,0.5922367664603058,0.7133010819367472,0.6903179650238473,0.6777091058920478,0.3456624075319435,0.4578172405154897,0.20287135012592117,0.5
25,train,566107,0.5706822667379642,0.7348867546083264,0.7082371353825337,0.6684720533510188,0.4301450017544359,0.5234579441948765,0.1938043275148838,0.5
25,validation,125800,0.5900679299334843,0.7154109967356963,0.6936327503974563,0.6725302400122105,0.37039761264290516,0.4777005325852746,0.2018414201042167,0.5
26,train,566107,0.5698781233695781,0.7357756133006039,0.7085180010139426,0.6706562327982505,0.4275086062192381,0.5221644349719686,0.19350792946954384,0.5
26,validation,125800,0.5917661747118438,0.716332114402908,0.6887519872813991,0.6104863022676629,0.48938718897108274,0.5432700719709783,0.20287322107256733,0.5
27,train,566107,0.5697431564151011,0.7361191563875261,0.7084985700583105,0.6701230502214014,0.4284047910324618,0.5226702765556799,0.19343233846020402,0.5
27,validation,125800,0.5928687173180247,0.7170887866289473,0.6873052464228935,0.6032604612726317,0.5062626092804304,0.5505216129437709,0.20333394341639327,0.5
28,train,566107,0.569112943424302,0.7366375989192019,0.7091380251436565,0.6702758442897654,0.4314963915521542,0.5250116108337012,0.19320345387863688,0.5
28,validation,125800,0.5963719150570883,0.7148272066604016,0.682241653418124,0.5903714611438343,0.5223814727639543,0.5542993488538043,0.2049705531073568,0.5
29,train,566107,0.5685215825540801,0.737546121554361,0.7095619732665379,0.6711420764624868,0.4320985898128918,0.5257230877512815,0.19292806636607027,0.5
29,validation,125800,0.5892201478715352,0.7164932135065216,0.693147853736089,0.6784125218496743,0.35888113651647613,0.4694320743306394,0.20159968725974228,0.5
30,train,566107,0.568377921083135,0.737812382696393,0.7095902364747301,0.6721264133758857,0.4304057962768026,0.5247685312320238,0.1928797972112938,0.5
30,validation,125800,0.5944576480217124,0.7160264279647901,0.6855405405405406,0.5976111124625976,0.5162659717552118,0.55396827186524,0.20410367967341309,0.5
31,train,566107,0.5673856007357436,0.7389908089866948,0.7102614876692922,0.6714186446256811,0.43525657439282295,0.528139374987414,0.19247511924272814,0.5
31,validation,125800,0.5902662760540488,0.7163763310902992,0.6934658187599364,0.6825576689599353,0.3544468728984533,0.46659473815254376,0.20193117184999232,0.5
32,train,566107,0.5675470863700516,0.7386661225452178,0.7100177174986354,0.6712245451281262,0.4343414227052453,0.5274052066869913,0.19255797338794203,0.5
32,validation,125800,0.5880102955413736,0.7179859782983153,0.6943163751987281,0.6787126580791668,0.3643031271015467,0.4741196581196581,0.20106443287352957,0.5
33,train,566107,0.5662802226861942,0.7402555724849974,0.7110917194099349,0.6752604417328723,0.4324447352698512,0.527239249262183,0.19203901054255404,0.5
33,validation,125800,0.5892931204745235,0.7168133287331448,0.69,0.6207255343082114,0.4638744115669132,0.530958337342442,0.2018434665452486,0.5
34,train,566107,0.566408545696783,0.7400839918014062,0.7112153709457752,0.6730214803407075,0.4372338710442213,0.5300902837859979,0.1920772327032275,0.5
34,validation,125800,0.5880061580612663,0.7180777053483932,0.6943640699523053,0.6725082146768894,0.3742014122394082,0.4808468694724619,0.2010164477467335,0.5
35,train,566107,0.565511301839418,0.7410495508117171,0.7116781809799207,0.6753031851911777,0.43539882595047746,0.5294421204669225,0.19172504460368026,0.5
35,validation,125800,0.5869636412668493,0.7171947635233081,0.6933465818759936,0.6469474989395373,0.41667367182246134,0.5068834605207654,0.2007768006455936,0.5
36,train,566107,0.5653564073112552,0.7411349407719489,0.7114891707751362,0.6747696241971752,0.43540356766906596,0.529281564142765,0.191686520376661,0.5
36,validation,125800,0.5953874841190294,0.7188873400935086,0.6838473767885532,0.5904250393554958,0.5359784801613988,0.5618858779466843,0.20443852317115116,0.5
37,train,566107,0.5650843592010495,0.741623054288356,0.7121109613553621,0.6756447663592511,0.437006268551974,0.530734235531241,0.19157749663461496,0.5
37,validation,125800,0.5885185496004472,0.719274709329669,0.6919316375198729,0.6216015205354929,0.4742350369872226,0.538009465113784,0.20132597996588092,0.5
38,train,566107,0.5641662573303616,0.7426873749766016,0.7128793673280847,0.6776782367769294,0.43723861276280973,0.5315321806647971,0.19117912112547153,0.5
38,validation,125800,0.590122945479255,0.7176347610343822,0.6890063593004769,0.6120870095116976,0.4854993275050437,0.5414933139568953,0.2022288844237022,0.5
39,train,566107,0.563839326083719,0.7431590106494795,0.7126567945635719,0.6757838413145061,0.439566796589756,0.5326614397637264,0.19104902988174238,0.5
39,validation,125800,0.5904991460083399,0.7191674156100338,0.6904054054054054,0.6120088185708727,0.49588096839273704,0.5478586935070061,0.20222733637573315,0.5
40,train,566107,0.563310223786544,0.7437473330362564,0.7129747556557329,0.6778270037543991,0.4374567318178801,0.5317391016164219,0.19087216017558517,0.5
40,validation,125800,0.5959635942236229,0.719757256068911,0.6850794912559618,0.592106175865338,0.5381640887693342,0.563847940726388,0.2045340188672522,0.5
41,train,566107,0.563061450479769,0.7442492372603591,0.7134622959970465,0.6775417022238754,0.4404724648401567,0.5338724184403889,0.19073386419258562,0.5
41,validation,125800,0.5869629003839576,0.71810732357269,0.6929650238473768,0.6504753266821189,0.40694351042367183,0.5006657789613849,0.20073121554682738,0.5
