epoch,split,targets,loss,roc_auc,accuracy,precision,recall,f1,mse,threshold
1,train,9647042,0.48050284661858844,0.7950258777557256,0.7693879636887659,0.7963412190487124,0.9072894634278783,0.8482026119485984,0.15773445446354592,0.5
1,validation,2556773,0.4964272158629768,0.7929979638329877,0.7580019814039025,0.785594722774683,0.8921793964776169,0.835501534561124,0.16411007551784473,0.5
2,train,9647042,0.47392857950645834,0.8020997843504316,0.7737056602427977,0.8009659251594347,0.906626466453842,0.8505272218871424,0.15519306533528482,0.5
2,validation,2556773,0.49794991116306037,0.7924916175513596,0.7570234041113544,0.774853719390053,0.9123674052943628,0.8380066691908208,0.16460157422472646,0.5
3,train,9647042,0.47343755861800346,0.802614372900566,0.774023374211494,0.8012604851226842,0.906668067981275,0.8507115765183926,0.15500377462459186,0.5
3,validation,2556773,0.4954123871502352,0.7947309208931425,0.7588640055257154,0.7942995568527391,0.8770725996113999,0.8336364519471549,0.1636723084724098,0.5
4,train,9647042,0.4733181903310271,0.80268667274917,0.7741533622430585,0.8011373451307355,0.907142909275097,0.8508510943874334,0.15496582329105282,0.5
4,validation,2556773,0.49674672026069744,0.7937688835523893,0.7567668306885281,0.7739763120203078,0.9137267104021476,0.8380654891479828,0.1643181989407394,0.5
5,train,9647042,0.473252748641758,0.8027843736892252,0.7742540148576113,0.8011359952879524,0.9073339843607451,0.850934372015008,0.15493791392330097,0.5
5,validation,2556773,0.49841163384345166,0.792048330326804,0.7557878622779574,0.7724389683929298,0.9150428629668282,0.8377154076211472,0.164879048769037,0.5
6,train,9647042,0.4732898529740684,0.8027143746243055,0.7741466244264305,0.8009450354333534,0.9074920701649902,0.8508961388300229,0.15495765423966473,0.5
6,validation,2556773,0.4955717156181782,0.7940915115294408,0.7580590846352022,0.7807038145644863,0.9021885152913308,0.8370612936414742,0.16379199678587938,0.5
7,train,9647042,0.4732110534425917,0.8028211281869276,0.7741565756632965,0.8011018083552082,0.9072157484406725,0.8508630889531802,0.15492787947157033,0.5
7,validation,2556773,0.49723623459329236,0.7939097084949525,0.7562927956451355,0.7713148911011939,0.9185387867548946,0.8385135986175132,0.1645189134361268,0.5
