epoch,split,targets,loss,roc_auc,accuracy,precision,recall,f1,mse,threshold
1,train,8920358,0.526351839594827,0.7388159621805486,0.7416562205238848,0.7625778044966627,0.9222592982264476,0.8348515944733894,0.17530220204500277,0.5
1,validation,2556773,0.5269933669531299,0.7573806174668708,0.7368225493620278,0.75493360256173,0.9149486087279425,0.8272744564568681,0.17612095328232844,0.5
2,train,8920358,0.5022078284633552,0.7720231827036198,0.7553271965093777,0.779702135469055,0.9121499781106438,0.8407416701405653,0.16611834928382732,0.5
2,validation,2556773,0.5145208412734172,0.7731105234848733,0.7453708248639985,0.7756356429822423,0.8868960489304415,0.8275429461187104,0.17122337751103264,0.5
3,train,8920358,0.4920477046245653,0.7842750945551508,0.7616314277969561,0.7872926456760473,0.9088956285411872,0.8437351618502476,0.16222843018717156,0.5
3,validation,2556773,0.506877880995745,0.7821506584918698,0.750447927915384,0.7834097405586105,0.8814003454474635,0.829521182937797,0.16823700091263488,0.5
4,train,8920358,0.4861503054127395,0.790978358138551,0.7652440630745986,0.7915034715979128,0.9074845765141853,0.8455353097164906,0.15998618160766442,0.5
4,validation,2556773,0.5020271604701174,0.7871725263206011,0.7537286258889624,0.7842853108678896,0.8862374048514814,0.8321502868847652,0.1663794200546567,0.5
5,train,8920358,0.4823529178237439,0.7951540514652713,0.767629729658832,0.7943204518089798,0.9065445612668436,0.8467301989924012,0.1585514528719669,0.5
5,validation,2556773,0.4988590580309869,0.7906889360402662,0.7555297243830407,0.7780223770843622,0.9026234475020923,0.835704025160043,0.165179802657877,0.5
6,train,8920358,0.47976213120504363,0.7979570106751311,0.7691156565689404,0.7960080250655333,0.906113107409844,0.8474993833915486,0.15758082402155824,0.5
6,validation,2556773,0.4968019236580863,0.792934579334079,0.7569318824940657,0.780390358533902,0.900557235602665,0.836178577397299,0.16436834115948595,0.5
7,train,8920358,0.4780015735379561,0.7998162651251706,0.770235454675698,0.7972324455620796,0.9058895430626573,0.8480948994242438,0.15691722130477517,0.5
7,validation,2556773,0.4958025647570363,0.794436766330505,0.7578075957466698,0.7946421890714652,0.8743625063451272,0.8325984198752391,0.1639736046907665,0.5
8,train,8920358,0.47666090904995334,0.8012079389714903,0.7709891239791049,0.7981224338981083,0.9056183208765876,0.8484792025020532,0.15641101905869528,0.5
8,validation,2556773,0.4935048804165601,0.7961700678833755,0.7592942353505767,0.7905087028574095,0.885126794663166,0.8351463493687704,0.16306759386083888,0.5
9,train,8920358,0.47551819327616834,0.8023691729758199,0.771709050242154,0.7989098365327555,0.9054826306177074,0.848864324798944,0.15598223431228123,0.5
9,validation,2556773,0.49288522540373164,0.7969238237501911,0.7597448033126132,0.7921936047969118,0.882785201403139,0.8350395699005583,0.16283795172217716,0.5
10,train,8920358,0.4746145810544235,0.8033069761980974,0.7722509567441127,0.7995404799133705,0.9053109990650514,0.8491446904184966,0.15564432985944696,0.5
10,validation,2556773,0.49328071316814265,0.7972519853222012,0.7591847223042484,0.7790813939890071,0.9078284391157363,0.8385418496819402,0.1630029037750358,0.5
11,train,8920358,0.4739876783306671,0.8039244892834586,0.7726128256287472,0.7999601217336552,0.9052004835449832,0.8493326514445013,0.1554065419152821,0.5
11,validation,2556773,0.49269528238784605,0.7972501438933149,0.7597178161690538,0.7828573937244143,0.9011216254427394,0.8378367177896379,0.162751193345503,0.5
12,train,8920358,0.47334449936857104,0.8045896926820166,0.773006980213126,0.8003953377144003,0.9051224260214967,0.849543505499995,0.15516691770546753,0.5
