epoch,split,targets,loss,roc_auc,accuracy,precision,recall,f1,mse,threshold
13,validation,125800,0.572186946852106,0.7417734189053847,0.6995389507154213,0.6456596808763991,0.4558044720914593,0.5343697644624027,0.1950855820576309,0.5
14,train,647283,0.5363381900332768,0.7784666411020127,0.7272661262538951,0.675261061772917,0.50311169889971,0.5766116653875671,0.18035256544575295,0.5
14,validation,125800,0.5707789799703703,0.743709187256236,0.7003577106518283,0.6413643251279412,0.4714399798251513,0.5434284952943884,0.19452783404351842,0.5
15,train,647283,0.5335421965403948,0.7814518113499647,0.7295804153670034,0.6778143244341297,0.5097117650259273,0.581865002771036,0.17922604681519375,0.5
15,validation,125800,0.5692611898924853,0.7461218474670939,0.7013910969793322,0.642961102708256,0.47347848016139876,0.5453555219364599,0.19387708032647272,0.5
16,train,647283,0.5310950368243897,0.7841375455883086,0.73057843323554,0.6782174117127316,0.5140057839514182,0.5848027008109099,0.17823933249273075,0.5
16,validation,125800,0.5702640901075673,0.7477423128743406,0.700087440381558,0.6691148711260596,0.4097175521183591,0.5082311231605428,0.19428562068134783,0.5
17,train,647283,0.5286585396541522,0.7867001673532774,0.7325173069584711,0.6803253529772867,0.5194842155045054,0.5891239602738588,0.1772642829193342,0.5
17,validation,125800,0.5674992732081521,0.7495382713789961,0.7026391096979332,0.655055768879137,0.45172747141896435,0.5347147939003458,0.19311834618268978,0.5
18,train,647283,0.5263274751723348,0.7891392955298437,0.7340266931156851,0.6816221067805369,0.524431126196445,0.5927828711456766,0.17635627649090194,0.5
18,validation,125800,0.5663201424931968,0.7508845806693536,0.7028298887122416,0.6530336674068296,0.4573596166778749,0.5379557533061426,0.19264161663960777,0.5
19,train,647283,0.5240415628905333,0.791428722025956,0.7356581278976893,0.6833393695977685,0.5290641466160536,0.5963861958342179,0.1754538534168237,0.5
19,validation,125800,0.5654149272151303,0.7516976211314172,0.7032432432432433,0.6432243643475831,0.48379707464694016,0.5522345095593351,0.19230943052502225,0.5
20,train,647283,0.5217859945222572,0.7937144170231429,0.7374023417886767,0.6852960459142547,0.5337139078501865,0.600080466233592,0.17454747937340373,0.5
20,validation,125800,0.56526743350897,0.7527012431011144,0.7036406995230524,0.6349559840704255,0.5093098520511096,0.5652346300960911,0.1921670222232443,0.5
21,train,647283,0.5199862978431112,0.7955365229424342,0.7386336424716855,0.6862634105703864,0.5378363334268029,0.6030511783310964,0.1738261118044487,0.5
21,validation,125800,0.565532639379123,0.7541098190697012,0.7049364069952305,0.6607477496851095,0.4520006724949563,0.5367941598552443,0.19218616262496024,0.5
